session_id,minute_index,viewer_count,join_rate_per_min,comment_rate_per_min,aud_u18_share,aud_18_24_share,aud_25_plus_share,aud_unknown_share,text_signal,audio_signal,visual_signal,behavior_signal,novelty_score,risk_score,event_flag
sess_000217,5,183,0.1033,0.3211,0.199,0.1859,0.019,0.5961,0.1334,0.143,0.0647,0.2131,0.1482,0.157,
sess_000217,6,193,0.1621,0.776,0.199,0.1859,0.019,0.5961,0.1334,0.143,0.0647,0.2131,0.1482,0.157,
sess_000217,7,214,0.2154,0.3609,0.199,0.1859,0.019,0.5961,0.1334,0.143,0.0647,0.2131,0.1482,0.157,
sess_000217,8,253,0.1619,0.5574,0.199,0.1859,0.019,0.5961,0.1334,0.143,0.0647,0.2131,0.1482,0.157,
sess_000217,9,269,0.206,0.3843,0.199,0.1859,0.019,0.5961,0.1334,0.143,0.0647,0.2131,0.1482,0.157,
sess_000217,10,300,0.2115,0.4227,0.199,0.1859,0.019,0.5961,0.1334,0.143,0.0647,0.2131,0.1482,0.157,
sess_000217,11,304,0.1184,0.3964,0.199,0.1859,0.019,0.5961,0.1334,0.143,0.0647,0.2131,0.1482,0.157,
sess_000217,12,306,0.2462,0.2904,0.199,0.1859,0.019,0.5961,0.1334,0.143,0.0647,0.2131,0.1482,0.157,
sess_000217,13,326,0.2974,0.3679,0.199,0.1859,0.019,0.5961,0.1334,0.143,0.0647,0.2131,0.1482,0.157,
sess_000217,14,314,0.3166,0.289,0.199,0.1859,0.019,0.5961,0.1334,0.143,0.0647,0.2131,0.1482,0.157,
sess_000218,0,17,,0.0373,0.0184,0.5978,0.1387,0.2451,0.1748,0.1704,0.012,0.2405,0.1124,0.1531,
sess_000219,0,82,,0.0393,,,,,0.0291,0.1762,0.0981,0.0757,0.1638,0.1024,
sess_000220,0,15,,0.082,0.25,0.4916,0.0645,0.1939,0.0543,0.168,0.1081,0.0785,0.1015,0.1405,
sess_000221,0,36,0.1378,0.4454,0.3302,0.6268,0.0385,0.0046,0.0605,0.0817,0.0638,0.5849,0.0173,0.2023,
sess_000221,1,28,0.1174,0.3463,0.3302,0.6268,0.0385,0.0046,0.0605,0.0817,0.0638,0.5849,0.0173,0.2023,
sess_000221,2,26,0.1114,0.2672,0.3302,0.6268,0.0385,0.0046,0.0605,0.0817,0.0638,0.5849,0.0173,0.2023,
sess_000221,3,37,0.1139,0.3219,0.3302,0.6268,0.0385,0.0046,0.0605,0.0817,0.0638,0.5849,0.0173,0.2023,
sess_000221,4,40,0.2456,0.5047,0.3302,0.6268,0.0385,0.0046,0.0605,0.0817,0.0638,0.5849,0.0173,0.2023,
sess_000221,5,45,0.1614,0.5322,0.3302,0.6268,0.0385,0.0046,0.0605,0.0817,0.0638,0.5849,0.0173,0.2023,
sess_000221,6,50,0.1114,0.3675,0.3302,0.6268,0.0385,0.0046,0.0605,0.0817,0.0638,0.5849,0.0173,0.2023,
sess_000221,7,49,0.1329,0.3647,0.3302,0.6268,0.0385,0.0046,0.0605,0.0817,0.0638,0.5849,0.0173,0.2023,
sess_000221,8,61,0.1183,0.2839,0.3302,0.6268,0.0385,0.0046,0.0605,0.0817,0.0638,0.5849,0.0173,0.2023,
sess_000221,9,57,0.1239,0.3449,0.3302,0.6268,0.0385,0.0046,0.0605,0.0817,0.0638,0.5849,0.0173,0.2023,
sess_000221,10,65,0.1186,0.4014,0.3302,0.6268,0.0385,0.0046,0.0605,0.0817,0.0638,0.5849,0.0173,0.2023,
sess_000221,11,68,0.1657,0.3581,0.3302,0.6268,0.0385,0.0046,0.0605,0.0817,0.0638,0.5849,0.0173,0.2023,
sess_000221,12,74,0.1582,0.4319,0.3302,0.6268,0.0385,0.0046,0.0605,0.0817,0.0638,0.5849,0.0173,0.2023,
sess_000221,13,72,0.1545,0.4362,0.3302,0.6268,0.0385,0.0046,0.0605,0.0817,0.0638,0.5849,0.0173,0.2023,
sess_000221,14,75,0.1945,0.9658,0.3302,0.6268,0.0385,0.0046,0.0605,0.0817,0.0638,0.5849,0.0173,0.2023,
sess_000222,0,59,0.1794,1.1952,0.7636,0.1357,0.0972,0.0035,0.2667,0.2113,0.09,0.1221,0.4195,0.1774,
sess_000222,1,74,0.1956,3.1961,0.7636,0.1357,0.0972,0.0035,0.2667,0.2113,0.09,0.1221,0.4195,0.1774,
sess_000222,2,67,0.291,3.4705,0.7636,0.1357,0.0972,0.0035,0.2667,0.2113,0.09,0.1221,0.4195,0.1774,
sess_000222,3,75,0.2501,3.7991,0.7636,0.1357,0.0972,0.0035,0.2667,0.2113,0.09,0.1221,0.4195,0.1774,
sess_000222,4,76,0.3348,1.9399,0.7636,0.1357,0.0972,0.0035,0.2667,0.2113,0.09,0.1221,0.4195,0.1774,
sess_000222,5,87,0.2656,1.4052,0.7636,0.1357,0.0972,0.0035,0.2667,0.2113,0.09,0.1221,0.4195,0.1774,
sess_000222,6,104,0.2556,7.8909,0.7636,0.1357,0.0972,0.0035,0.2667,0.2113,0.09,0.1221,0.4195,0.1774,
sess_000222,7,116,0.2263,4.6428,0.7636,0.1357,0.0972,0.0035,0.2667,0.2113,0.09,0.1221,0.4195,0.1774,
sess_000222,8,113,0.2405,1.3904,0.7636,0.1357,0.0972,0.0035,0.2667,0.2113,0.09,0.1221,0.4195,0.1774,
sess_000222,9,102,0.2272,2.0896,0.7636,0.1357,0.0972,0.0035,0.2667,0.2113,0.09,0.1221,0.4195,0.1774,
sess_000222,10,122,0.3198,3.3639,0.7636,0.1357,0.0972,0.0035,0.2667,0.2113,0.09,0.1221,0.4195,0.1774,
sess_000222,11,121,0.286,1.8048,0.7636,0.1357,0.0972,0.0035,0.2667,0.2113,0.09,0.1221,0.4195,0.1774,
sess_000222,12,124,0.2497,1.8688,0.7636,0.1357,0.0972,0.0035,0.2667,0.2113,0.09,0.1221,0.4195,0.1774,
sess_000222,13,135,0.291,3.1285,0.7636,0.1357,0.0972,0.0035,0.2667,0.2113,0.09,0.1221,0.4195,0.1774,
sess_000222,14,144,0.1512,1.9214,0.7636,0.1357,0.0972,0.0035,0.2667,0.2113,0.09,0.1221,0.4195,0.1774,
sess_000223,0,12,0.1851,0.3371,0.1187,0.2683,0.2751,0.3379,0.1698,0.2585,0.0335,0.1527,0.555,0.2025,
sess_000223,1,16,0.1988,0.4929,0.1187,0.2683,0.2751,0.3379,0.1698,0.2585,0.0335,0.1527,0.555,0.2025,
sess_000223,2,13,0.3768,0.214,0.1187,0.2683,0.2751,0.3379,0.1698,0.2585,0.0335,0.1527,0.555,0.2025,
sess_000223,3,11,0.159,0.3751,0.1187,0.2683,0.2751,0.3379,0.1698,0.2585,0.0335,0.1527,0.555,0.2025,
sess_000223,4,14,0.1233,0.2555,0.1187,0.2683,0.2751,0.3379,0.1698,0.2585,0.0335,0.1527,0.555,0.2025,
sess_000223,5,17,0.1677,0.5267,0.1187,0.2683,0.2751,0.3379,0.1698,0.2585,0.0335,0.1527,0.555,0.2025,
sess_000223,6,16,0.211,0.3079,0.1187,0.2683,0.2751,0.3379,0.1698,0.2585,0.0335,0.1527,0.555,0.2025,
sess_000223,7,20,0.226,0.6149,0.1187,0.2683,0.2751,0.3379,0.1698,0.2585,0.0335,0.1527,0.555,0.2025,
sess_000223,8,22,0.1892,0.4376,0.1187,0.2683,0.2751,0.3379,0.1698,0.2585,0.0335,0.1527,0.555,0.2025,
sess_000223,9,23,0.3505,0.3342,0.1187,0.2683,0.2751,0.3379,0.1698,0.2585,0.0335,0.1527,0.555,0.2025,
sess_000223,10,23,0.2918,0.1754,0.1187,0.2683,0.2751,0.3379,0.1698,0.2585,0.0335,0.1527,0.555,0.2025,
sess_000223,11,25,0.2501,0.5094,0.1187,0.2683,0.2751,0.3379,0.1698,0.2585,0.0335,0.1527,0.555,0.2025,
sess_000223,12,23,0.1504,0.1476,0.1187,0.2683,0.2751,0.3379,0.1698,0.2585,0.0335,0.1527,0.555,0.2025,
sess_000223,13,29,0.2212,0.5802,0.1187,0.2683,0.2751,0.3379,0.1698,0.2585,0.0335,0.1527,0.555,0.2025,
sess_000223,14,29,0.3681,0.2538,0.1187,0.2683,0.2751,0.3379,0.1698,0.2585,0.0335,0.1527,0.555,0.2025,
sess_000224,0,50,,0.0972,0.2127,0.5749,0.0383,0.1741,0.2805,0.0027,0.0578,0.2586,0.1442,0.165,
sess_000225,0,4,,0.3415,0.3784,0.2033,0.3449,0.0734,0.1078,0.0329,0.0158,0.222,0.1222,0.1119,
sess_000226,0,35,0.0843,1.1391,0.1547,0.6333,0.1359,0.0761,0.2626,0.1993,0.0242,0.1444,0.2493,0.1868,
sess_000226,1,98,0.0827,1.4254,0.1547,0.6333,0.1359,0.0761,0.2626,0.1993,0.0242,0.1444,0.2493,0.1868,
sess_000226,2,84,0.0649,1.1839,0.1547,0.6333,0.1359,0.0761,0.2626,0.1993,0.0242,0.1444,0.2493,0.1868,
sess_000226,3,101,0.0528,1.6061,0.1547,0.6333,0.1359,0.0761,0.2626,0.1993,0.0242,0.1444,0.2493,0.1868,
sess_000226,4,92,0.1246,1.6538,0.1547,0.6333,0.1359,0.0761,0.2626,0.1993,0.0242,0.1444,0.2493,0.1868,
sess_000226,5,95,0.0811,1.6881,0.1547,0.6333,0.1359,0.0761,0.2626,0.1993,0.0242,0.1444,0.2493,0.1868,
sess_000226,6,116,0.0934,1.4306,0.1547,0.6333,0.1359,0.0761,0.2626,0.1993,0.0242,0.1444,0.2493,0.1868,
sess_000226,7,136,0.1005,1.4162,0.1547,0.6333,0.1359,0.0761,0.2626,0.1993,0.0242,0.1444,0.2493,0.1868,
sess_000226,8,136,0.0687,2.4071,0.1547,0.6333,0.1359,0.0761,0.2626,0.1993,0.0242,0.1444,0.2493,0.1868,
sess_000226,9,175,0.0829,1.4646,0.1547,0.6333,0.1359,0.0761,0.2626,0.1993,0.0242,0.1444,0.2493,0.1868,
sess_000226,10,163,0.1159,1.5331,0.1547,0.6333,0.1359,0.0761,0.2626,0.1993,0.0242,0.1444,0.2493,0.1868,
sess_000226,11,151,0.1418,1.8281,0.1547,0.6333,0.1359,0.0761,0.2626,0.1993,0.0242,0.1444,0.2493,0.1868,
sess_000226,12,172,0.0751,1.4698,0.1547,0.6333,0.1359,0.0761,0.2626,0.1993,0.0242,0.1444,0.2493,0.1868,
sess_000226,13,160,0.1084,2.033,0.1547,0.6333,0.1359,0.0761,0.2626,0.1993,0.0242,0.1444,0.2493,0.1868,
sess_000226,14,189,0.0708,1.6871,0.1547,0.6333,0.1359,0.0761,0.2626,0.1993,0.0242,0.1444,0.2493,0.1868,
sess_000227,0,30,,0.0332,0.1655,0.2292,0.1237,0.4816,0.2017,0.2303,0.0454,0.2929,0.2232,0.1829,
sess_000228,0,11,,0.0692,0.0136,0.2953,0.6187,0.0724,0.2062,0.013,0.0351,0.0625,0.255,0.1433,
sess_000229,0,65,0.1211,0.73,0.2973,0.5097,0.1482,0.0448,0.062,0.0771,0.0667,0.3421,0.067,0.1485,
sess_000229,1,97,0.1022,0.4239,0.2973,0.5097,0.1482,0.0448,0.062,0.0771,0.0667,0.3421,0.067,0.1485,
sess_000229,2,84,0.0866,0.2604,0.2973,0.5097,0.1482,0.0448,0.062,0.0771,0.0667,0.3421,0.067,0.1485,
sess_000229,3,113,0.0599,0.6348,0.2973,0.5097,0.1482,0.0448,0.062,0.0771,0.0667,0.3421,0.067,0.1485,
sess_000229,4,129,0.0968,0.5083,0.2973,0.5097,0.1482,0.0448,0.062,0.0771,0.0667,0.3421,0.067,0.1485,
sess_000229,5,158,0.1054,0.8191,0.2973,0.5097,0.1482,0.0448,0.062,0.0771,0.0667,0.3421,0.067,0.1485,
sess_000229,6,133,0.0713,0.1932,0.2973,0.5097,0.1482,0.0448,0.062,0.0771,0.0667,0.3421,0.067,0.1485,
sess_000229,7,150,0.0809,0.5253,0.2973,0.5097,0.1482,0.0448,0.062,0.0771,0.0667,0.3421,0.067,0.1485,
sess_000229,8,159,0.0982,0.5697,0.2973,0.5097,0.1482,0.0448,0.062,0.0771,0.0667,0.3421,0.067,0.1485,
sess_000229,9,170,0.0643,0.4617,0.2973,0.5097,0.1482,0.0448,0.062,0.0771,0.0667,0.3421,0.067,0.1485,
sess_000229,10,187,0.0701,0.4121,0.2973,0.5097,0.1482,0.0448,0.062,0.0771,0.0667,0.3421,0.067,0.1485,
sess_000229,11,179,0.0968,0.5754,0.2973,0.5097,0.1482,0.0448,0.062,0.0771,0.0667,0.3421,0.067,0.1485,
sess_000229,12,207,0.0989,0.4724,0.2973,0.5097,0.1482,0.0448,0.062,0.0771,0.0667,0.3421,0.067,0.1485,
sess_000229,13,237,0.0591,0.4842,0.2973,0.5097,0.1482,0.0448,0.062,0.0771,0.0667,0.3421,0.067,0.1485,
sess_000229,14,238,0.1186,0.5955,0.2973,0.5097,0.1482,0.0448,0.062,0.0771,0.0667,0.3421,0.067,0.1485,
sess_000230,0,9,0.3194,1.3353,0.6,0.1223,0.0109,0.2668,0.4062,0.1042,0.1,0.0058,0.0125,0.1383,
sess_000230,1,12,0.4153,1.1251,0.6,0.1223,0.0109,0.2668,0.4062,0.1042,0.1,0.0058,0.0125,0.1383,
sess_000230,2,9,0.2957,1.9685,0.6,0.1223,0.0109,0.2668,0.4062,0.1042,0.1,0.0058,0.0125,0.1383,
sess_000230,3,14,0.3431,1.771,0.6,0.1223,0.0109,0.2668,0.4062,0.1042,0.1,0.0058,0.0125,0.1383,
sess_000230,4,13,0.3515,1.2566,0.6,0.1223,0.0109,0.2668,0.4062,0.1042,0.1,0.0058,0.0125,0.1383,
sess_000230,5,16,0.3814,1.1213,0.6,0.1223,0.0109,0.2668,0.4062,0.1042,0.1,0.0058,0.0125,0.1383,
sess_000230,6,15,0.3892,0.7522,0.6,0.1223,0.0109,0.2668,0.4062,0.1042,0.1,0.0058,0.0125,0.1383,
sess_000230,7,19,0.5244,1.0852,0.6,0.1223,0.0109,0.2668,0.4062,0.1042,0.1,0.0058,0.0125,0.1383,
sess_000230,8,18,0.3603,0.8949,0.6,0.1223,0.0109,0.2668,0.4062,0.1042,0.1,0.0058,0.0125,0.1383,
sess_000230,9,22,0.3584,2.1784,0.6,0.1223,0.0109,0.2668,0.4062,0.1042,0.1,0.0058,0.0125,0.1383,
sess_000230,10,25,0.3579,1.5382,0.6,0.1223,0.0109,0.2668,0.4062,0.1042,0.1,0.0058,0.0125,0.1383,
sess_000230,11,24,0.3751,1.0551,0.6,0.1223,0.0109,0.2668,0.4062,0.1042,0.1,0.0058,0.0125,0.1383,
sess_000230,12,27,0.5321,1.5836,0.6,0.1223,0.0109,0.2668,0.4062,0.1042,0.1,0.0058,0.0125,0.1383,
sess_000230,13,28,0.4684,1.4522,0.6,0.1223,0.0109,0.2668,0.4062,0.1042,0.1,0.0058,0.0125,0.1383,
sess_000230,14,26,0.569,2.2517,0.6,0.1223,0.0109,0.2668,0.4062,0.1042,0.1,0.0058,0.0125,0.1383,
sess_000231,0,25,0.2308,1.1458,0.6953,0.1951,0.1056,0.004,0.2702,0.0395,0.0528,0.1348,0.1028,0.1449,
sess_000231,1,19,0.1288,0.7688,0.6953,0.1951,0.1056,0.004,0.2702,0.0395,0.0528,0.1348,0.1028,0.1449,
sess_000231,2,28,0.1581,1.2834,0.6953,0.1951,0.1056,0.004,0.2702,0.0395,0.0528,0.1348,0.1028,0.1449,
sess_000231,3,36,0.2672,1.1518,0.6953,0.1951,0.1056,0.004,0.2702,0.0395,0.0528,0.1348,0.1028,0.1449,
sess_000231,4,38,0.1663,0.9708,0.6953,0.1951,0.1056,0.004,0.2702,0.0395,0.0528,0.1348,0.1028,0.1449,
sess_000231,5,33,0.2589,2.037,0.6953,0.1951,0.1056,0.004,0.2702,0.0395,0.0528,0.1348,0.1028,0.1449,
sess_000231,6,39,0.1113,0.7327,0.6953,0.1951,0.1056,0.004,0.2702,0.0395,0.0528,0.1348,0.1028,0.1449,
sess_000231,7,41,0.1374,0.7138,0.6953,0.1951,0.1056,0.004,0.2702,0.0395,0.0528,0.1348,0.1028,0.1449,
sess_000231,8,47,0.2258,0.497,0.6953,0.1951,0.1056,0.004,0.2702,0.0395,0.0528,0.1348,0.1028,0.1449,
sess_000231,9,48,0.1933,0.7047,0.6953,0.1951,0.1056,0.004,0.2702,0.0395,0.0528,0.1348,0.1028,0.1449,
sess_000231,10,53,0.1859,0.875,0.6953,0.1951,0.1056,0.004,0.2702,0.0395,0.0528,0.1348,0.1028,0.1449,
sess_000231,11,53,0.205,0.7836,0.6953,0.1951,0.1056,0.004,0.2702,0.0395,0.0528,0.1348,0.1028,0.1449,
sess_000231,12,53,0.1925,0.6635,0.6953,0.1951,0.1056,0.004,0.2702,0.0395,0.0528,0.1348,0.1028,0.1449,
sess_000231,13,56,0.1978,0.967,0.6953,0.1951,0.1056,0.004,0.2702,0.0395,0.0528,0.1348,0.1028,0.1449,
sess_000231,14,62,0.2027,1.1874,0.6953,0.1951,0.1056,0.004,0.2702,0.0395,0.0528,0.1348,0.1028,0.1449,
sess_000232,0,20,,0.0652,0.0847,0.5667,0.2862,0.0625,0.2276,0.1336,0.0031,0.2251,0.2658,0.1741,
sess_000233,0,9,0.1868,2.6461,0.1721,0.6917,0.0208,0.1153,0.049,0.1014,0.0569,0.1275,0.0641,0.0883,
sess_000233,1,12,0.2008,1.3155,0.1721,0.6917,0.0208,0.1153,0.049,0.1014,0.0569,0.1275,0.0641,0.0883,
sess_000233,2,12,0.2069,1.3213,0.1721,0.6917,0.0208,0.1153,0.049,0.1014,0.0569,0.1275,0.0641,0.0883,
sess_000233,3,12,0.3075,2.4953,0.1721,0.6917,0.0208,0.1153,0.049,0.1014,0.0569,0.1275,0.0641,0.0883,
sess_000233,4,14,0.2393,1.2955,0.1721,0.6917,0.0208,0.1153,0.049,0.1014,0.0569,0.1275,0.0641,0.0883,
sess_000233,5,17,0.2122,1.5295,0.1721,0.6917,0.0208,0.1153,0.049,0.1014,0.0569,0.1275,0.0641,0.0883,
sess_000233,6,22,0.2072,1.3388,0.1721,0.6917,0.0208,0.1153,0.049,0.1014,0.0569,0.1275,0.0641,0.0883,
sess_000233,7,19,0.3002,0.9965,0.1721,0.6917,0.0208,0.1153,0.049,0.1014,0.0569,0.1275,0.0641,0.0883,
sess_000233,8,20,0.332,1.935,0.1721,0.6917,0.0208,0.1153,0.049,0.1014,0.0569,0.1275,0.0641,0.0883,
sess_000233,9,23,0.3941,1.9366,0.1721,0.6917,0.0208,0.1153,0.049,0.1014,0.0569,0.1275,0.0641,0.0883,
sess_000233,10,23,0.2155,1.194,0.1721,0.6917,0.0208,0.1153,0.049,0.1014,0.0569,0.1275,0.0641,0.0883,
sess_000233,11,28,0.267,2.6333,0.1721,0.6917,0.0208,0.1153,0.049,0.1014,0.0569,0.1275,0.0641,0.0883,
sess_000233,12,29,0.2085,1.2764,0.1721,0.6917,0.0208,0.1153,0.049,0.1014,0.0569,0.1275,0.0641,0.0883,
sess_000233,13,29,0.1859,1.8822,0.1721,0.6917,0.0208,0.1153,0.049,0.1014,0.0569,0.1275,0.0641,0.0883,
sess_000233,14,32,0.2217,1.8724,0.1721,0.6917,0.0208,0.1153,0.049,0.1014,0.0569,0.1275,0.0641,0.0883,
sess_000234,0,25,,0.0402,0.0706,0.1683,0.1264,0.6348,0.1155,0.1597,0.2535,0.1807,0.3626,0.179,
sess_000235,0,33,,0.0829,0.3318,0.4196,0.2466,0.002,0.3618,0.0096,0.1703,0.5022,0.3431,0.2935,
sess_000236,0,116,0.0868,0.3304,0.4391,0.078,0.2611,0.2218,0.1514,0.1221,0.1649,0.0754,0.3912,0.1569,
sess_000236,1,134,0.08,0.4975,0.4391,0.078,0.2611,0.2218,0.1514,0.1221,0.1649,0.0754,0.3912,0.1569,
sess_000236,2,191,0.1285,0.4352,0.4391,0.078,0.2611,0.2218,0.1514,0.1221,0.1649,0.0754,0.3912,0.1569,
sess_000236,3,158,0.0977,1.0919,0.4674,0.0741,0.2479,0.2106,0.1514,0.1221,0.1649,0.0754,0.3912,0.1569,audience_shift
sess_000236,4,179,0.0849,0.5853,0.4674,0.0741,0.2479,0.2106,0.1514,0.1221,0.1649,0.0754,0.3912,0.1569,
sess_000236,5,226,0.1008,0.3942,0.4674,0.0741,0.2479,0.2106,0.1514,0.1221,0.1649,0.0754,0.3912,0.1569,report_spike
sess_000236,6,233,0.1041,0.9453,0.4674,0.0741,0.2479,0.2106,0.1514,0.1221,0.1649,0.0754,0.3912,0.1569,
sess_000236,7,268,0.1274,0.3164,0.4674,0.0741,0.2479,0.2106,0.1514,0.1221,0.1649,0.0754,0.3912,0.1569,
sess_000236,8,213,0.1526,0.5762,0.4674,0.0741,0.2479,0.2106,0.1514,0.1221,0.1649,0.0754,0.3912,0.1569,
sess_000236,9,294,0.0772,0.4999,0.4674,0.0741,0.2479,0.2106,0.1514,0.1221,0.1649,0.0754,0.3912,0.1569,
sess_000236,10,298,0.09,0.7544,0.4674,0.0741,0.2479,0.2106,0.1514,0.1221,0.1649,0.0754,0.3912,0.1569,
sess_000236,11,292,0.1087,0.3495,0.4674,0.0741,0.2479,0.2106,0.1514,0.1221,0.1649,0.0754,0.3912,0.1569,
sess_000236,12,315,0.1868,0.6058,0.4674,0.0741,0.2479,0.2106,0.1514,0.1221,0.1649,0.0754,0.3912,0.1569,
sess_000236,13,311,0.153,0.4051,0.4674,0.0741,0.2479,0.2106,0.1514,0.1221,0.1649,0.0754,0.3912,0.1569,
sess_000236,14,373,0.0785,0.5819,0.4674,0.0741,0.2479,0.2106,0.1514,0.1221,0.1649,0.0754,0.3912,0.1569,
sess_000237,0,13,0.1336,0.5075,0.1536,0.7421,0.0558,0.0486,0.2444,0.0317,0.0149,0.3205,0.2148,0.1818,
sess_000237,1,12,0.1328,0.8717,0.1536,0.7421,0.0558,0.0486,0.2444,0.0317,0.0149,0.3205,0.2148,0.1818,
sess_000237,2,14,0.1178,0.5155,0.1536,0.7421,0.0558,0.0486,0.2444,0.0317,0.0149,0.3205,0.2148,0.1818,
sess_000237,3,15,0.1548,0.7266,0.1536,0.7421,0.0558,0.0486,0.2444,0.0317,0.0149,0.3205,0.2148,0.1818,
sess_000237,4,18,0.1135,0.5119,0.1536,0.7421,0.0558,0.0486,0.2444,0.0317,0.0149,0.3205,0.2148,0.1818,
sess_000237,5,17,0.107,0.8343,0.1536,0.7421,0.0558,0.0486,0.2444,0.0317,0.0149,0.3205,0.2148,0.1818,
sess_000237,6,16,0.1146,1.3596,0.1536,0.7421,0.0558,0.0486,0.2444,0.0317,0.0149,0.3205,0.2148,0.1818,
sess_000237,7,18,0.1037,1.0567,0.1536,0.7421,0.0558,0.0486,0.2444,0.0317,0.0149,0.3205,0.2148,0.1818,
sess_000237,8,19,0.1065,0.8583,0.1536,0.7421,0.0558,0.0486,0.2444,0.0317,0.0149,0.3205,0.2148,0.1818,
sess_000237,9,23,0.1718,0.54,0.1536,0.7421,0.0558,0.0486,0.2444,0.0317,0.0149,0.3205,0.2148,0.1818,
sess_000237,10,24,0.1127,0.5675,0.1536,0.7421,0.0558,0.0486,0.2444,0.0317,0.0149,0.3205,0.2148,0.1818,
sess_000237,11,26,0.1104,0.7732,0.1536,0.7421,0.0558,0.0486,0.2444,0.0317,0.0149,0.3205,0.2148,0.1818,
sess_000237,12,26,0.0969,0.9837,0.1536,0.7421,0.0558,0.0486,0.2444,0.0317,0.0149,0.3205,0.2148,0.1818,
sess_000237,13,28,0.0771,0.773,0.1536,0.7421,0.0558,0.0486,0.2444,0.0317,0.0149,0.3205,0.2148,0.1818,
sess_000237,14,27,0.1666,0.423,0.1536,0.7421,0.0558,0.0486,0.2444,0.0317,0.0149,0.3205,0.2148,0.1818,
sess_000238,0,10,,0.1046,0.0103,0.3726,0.562,0.0551,0.0362,0.0016,0.2182,0.1254,0.17,0.1136,
sess_000239,0,30,,0.0841,0.2438,0.5662,0.1174,0.0726,0.127,0.1316,0.3264,0.4262,0.1035,0.2459,
sess_000240,0,7,,0.0821,0.234,0.4252,0.1851,0.1557,0.1503,0.0726,0.058,0.1591,0.1786,0.17,
sess_000241,0,26,,0.0506,0.1278,0.5498,0.3061,0.0163,0.1065,0.089,0.1151,0.0132,0.298,0.0952,
sess_000242,0,61,0.0767,2.6597,0.2668,0.045,0.581,0.1072,0.0493,0.0416,0.0544,0.0483,0.4033,0.0973,
sess_000242,1,87,0.1713,1.6586,0.2668,0.045,0.581,0.1072,0.0493,0.0416,0.0544,0.0483,0.4033,0.0973,
sess_000242,2,85,0.0704,2.0502,0.2668,0.045,0.581,0.1072,0.0493,0.0416,0.0544,0.0483,0.4033,0.0973,
sess_000242,3,100,0.1213,2.0643,0.2668,0.045,0.581,0.1072,0.0493,0.0416,0.0544,0.0483,0.4033,0.0973,
sess_000242,4,100,0.1679,2.1282,0.2668,0.045,0.581,0.1072,0.0493,0.0416,0.0544,0.0483,0.4033,0.0973,
sess_000242,5,109,0.1782,2.1404,0.2668,0.045,0.581,0.1072,0.0493,0.0416,0.0544,0.0483,0.4033,0.0973,
sess_000242,6,100,0.1716,3.3081,0.2668,0.045,0.581,0.1072,0.0493,0.0416,0.0544,0.0483,0.4033,0.0973,
sess_000242,7,103,0.1179,2.3005,0.2668,0.045,0.581,0.1072,0.0493,0.0416,0.0544,0.0483,0.4033,0.0973,
sess_000242,8,147,0.1214,2.4571,0.2668,0.045,0.581,0.1072,0.0493,0.0416,0.0544,0.0483,0.4033,0.0973,
sess_000242,9,144,0.1084,3.6508,0.2668,0.045,0.581,0.1072,0.0493,0.0416,0.0544,0.0483,0.4033,0.0973,
sess_000242,10,143,0.1079,2.3136,0.2668,0.045,0.581,0.1072,0.0493,0.0416,0.0544,0.0483,0.4033,0.0973,
sess_000242,11,145,0.1895,2.3178,0.2668,0.045,0.581,0.1072,0.0493,0.0416,0.0544,0.0483,0.4033,0.0973,
sess_000242,12,176,0.0959,2.9743,0.2668,0.045,0.581,0.1072,0.0493,0.0416,0.0544,0.0483,0.4033,0.0973,
sess_000242,13,184,0.1542,4.5161,0.2668,0.045,0.581,0.1072,0.0493,0.0416,0.0544,0.0483,0.4033,0.0973,
sess_000242,14,178,0.1163,1.7247,0.2668,0.045,0.581,0.1072,0.0493,0.0416,0.0544,0.0483,0.4033,0.0973,
sess_000243,0,25,,0.1846,0.2129,0.2575,0.4478,0.0818,0.0146,0.1182,0.0532,0.3626,0.0925,0.1686,
sess_000244,0,20,,0.028,0.0818,0.039,0.8269,0.0522,0.0634,0.0457,0.0822,0.1791,0.7503,0.1878,
sess_000245,0,11,,0.1189,0.465,0.2469,0.2365,0.0516,0.8789,0.0716,0.3078,0.0607,0.236,0.3112,
sess_000246,0,25,,0.1574,0.2688,0.4415,0.2747,0.015,0.0494,0.2163,0.1294,0.0781,0.1377,0.0993,
sess_000247,0,55,0.7342,0.9358,0.0872,0.6619,0.1816,0.0692,0.1742,0.0424,0.4379,0.0419,0.2223,0.169,
sess_000247,1,62,0.9113,0.6995,0.0872,0.6619,0.1816,0.0692,0.1742,0.0424,0.4379,0.0419,0.2223,0.169,
sess_000247,2,69,0.8098,1.0009,0.0872,0.6619,0.1816,0.0692,0.1742,0.0424,0.4379,0.0419,0.2223,0.169,
sess_000247,3,64,0.8426,0.7371,0.0872,0.6619,0.1816,0.0692,0.1742,0.0424,0.4379,0.0419,0.2223,0.169,
sess_000247,4,75,0.7436,1.6292,0.0872,0.6619,0.1816,0.0692,0.1742,0.0424,0.4379,0.0419,0.2223,0.169,
sess_000247,5,74,0.9606,1.2829,0.0872,0.6619,0.1816,0.0692,0.1742,0.0424,0.4379,0.0419,0.2223,0.169,
sess_000247,6,93,0.6241,1.4081,0.0872,0.6619,0.1816,0.0692,0.1742,0.0424,0.4379,0.0419,0.2223,0.169,
